Community,Long,Lat,ProjectionScenario,TotalChangeValue,TotalChangeVolume
BUNKERS HARBOR_ME,-68.02942,44.37118,Future_2055_rcp45_mean_percdiff.combo.b,-20.30492476,-20.07873635
BUNKERS HARBOR_ME,-68.02942,44.37118,Future_2055_rcp45_warm_percdiff.combo.b,-29.50477841,-29.14376693
BUNKERS HARBOR_ME,-68.02942,44.37118,Future_2055_rcp85_cold_percdiff.combo.b,-19.04843976,-18.88936941
BUNKERS HARBOR_ME,-68.02942,44.37118,Future_2055_rcp85_mean_percdiff.combo.b,-22.91179753,-22.58823359
BUNKERS HARBOR_ME,-68.02942,44.37118,Future_2055_rcp85_warm_percdiff.combo.b,-42.32437936,-41.84825846
BUNKERS HARBOR_ME,-68.02942,44.37118,Future_2100_rcp45_cold_percdiff.combo.b,-14.89622556,-14.78955798
BUNKERS HARBOR_ME,-68.02942,44.37118,Future_2100_rcp45_mean_percdiff.combo.b,-20.47681197,-20.19488351
BUNKERS HARBOR_ME,-68.02942,44.37118,Future_2100_rcp45_warm_percdiff.combo.b,-36.5436906,-36.09572493
BUNKERS HARBOR_ME,-68.02942,44.37118,Future_2100_rcp85_cold_percdiff.combo.b,-35.47061307,-35.10776822
BUNKERS HARBOR_ME,-68.02942,44.37118,Future_2100_rcp85_mean_percdiff.combo.b,-61.75479336,-61.24018744
BUNKERS HARBOR_ME,-68.02942,44.37118,Future_2100_rcp85_warm_percdiff.combo.b,-77.42181978,-77.06183634
CAPE MAY_NJ,-74.90601,38.93511,Future_2055_rcp45_cold_percdiff.combo.b,11.80120763,0.926010421
CAPE MAY_NJ,-74.90601,38.93511,Future_2055_rcp45_mean_percdiff.combo.b,5.608588026,8.447355429
CAPE MAY_NJ,-74.90601,38.93511,Future_2055_rcp45_warm_percdiff.combo.b,-17.13888581,26.0598226
CAPE MAY_NJ,-74.90601,38.93511,Future_2055_rcp85_cold_percdiff.combo.b,1.595359077,-1.725463475
CAPE MAY_NJ,-74.90601,38.93511,Future_2055_rcp85_mean_percdiff.combo.b,-4.298793608,11.82283302
CAPE MAY_NJ,-74.90601,38.93511,Future_2055_rcp85_warm_percdiff.combo.b,-30.75616713,45.16488339
CAPE MAY_NJ,-74.90601,38.93511,Future_2100_rcp45_cold_percdiff.combo.b,6.119165826,0.442094654
CAPE MAY_NJ,-74.90601,38.93511,Future_2100_rcp45_mean_percdiff.combo.b,-4.372696139,8.28807414
CAPE MAY_NJ,-74.90601,38.93511,Future_2100_rcp45_warm_percdiff.combo.b,-28.7490726,43.61513321
CAPE MAY_NJ,-74.90601,38.93511,Future_2100_rcp85_cold_percdiff.combo.b,2.148200034,1.989573291
CAPE MAY_NJ,-74.90601,38.93511,Future_2100_rcp85_mean_percdiff.combo.b,-36.57355951,49.90136199
CAPE MAY_NJ,-74.90601,38.93511,Future_2100_rcp85_warm_percdiff.combo.b,-60.18223691,122.5128877
CAPE PORPOISE_ME,-70.43849,43.37208,Future_2055_rcp45_cold_percdiff.combo.b,7.70151855,9.525131993
CAPE PORPOISE_ME,-70.43849,43.37208,Future_2055_rcp45_mean_percdiff.combo.b,-18.35455346,-20.19301125
CAPE PORPOISE_ME,-70.43849,43.37208,Future_2055_rcp45_warm_percdiff.combo.b,-49.07356205,-46.90158119
CAPE PORPOISE_ME,-70.43849,43.37208,Future_2055_rcp85_cold_percdiff.combo.b,-4.532802686,-5.613713065
CAPE PORPOISE_ME,-70.43849,43.37208,Future_2055_rcp85_mean_percdiff.combo.b,-32.57126783,-33.49709209
CAPE PORPOISE_ME,-70.43849,43.37208,Future_2055_rcp85_warm_percdiff.combo.b,-61.30897768,-56.74939826
CAPE PORPOISE_ME,-70.43849,43.37208,Future_2100_rcp45_cold_percdiff.combo.b,-0.178717189,-0.530365658
CAPE PORPOISE_ME,-70.43849,43.37208,Future_2100_rcp45_mean_percdiff.combo.b,-27.12864325,-28.5143257
CAPE PORPOISE_ME,-70.43849,43.37208,Future_2100_rcp45_warm_percdiff.combo.b,-54.30893945,-51.35042352
CAPE PORPOISE_ME,-70.43849,43.37208,Future_2100_rcp85_cold_percdiff.combo.b,-34.36668131,-32.92013846
CAPE PORPOISE_ME,-70.43849,43.37208,Future_2100_rcp85_mean_percdiff.combo.b,-69.37130644,-59.52509274
CAPE PORPOISE_ME,-70.43849,43.37208,Future_2100_rcp85_warm_percdiff.combo.b,-84.89919567,-70.55347006
CHATHAM_MA,-69.96252,41.68355,Future_2055_rcp45_cold_percdiff.combo.b,9.124309563,0.450214269
CHATHAM_MA,-69.96252,41.68355,Future_2055_rcp45_mean_percdiff.combo.b,2.092143019,11.78333717
CHATHAM_MA,-69.96252,41.68355,Future_2055_rcp45_warm_percdiff.combo.b,4.183542451,95.72890245
CHATHAM_MA,-69.96252,41.68355,Future_2055_rcp85_cold_percdiff.combo.b,6.144380524,-7.723350957
CHATHAM_MA,-69.96252,41.68355,Future_2055_rcp85_mean_percdiff.combo.b,1.184788468,25.62809034
CHATHAM_MA,-69.96252,41.68355,Future_2055_rcp85_warm_percdiff.combo.b,5.849541168,148.5952737
CHATHAM_MA,-69.96252,41.68355,Future_2100_rcp45_cold_percdiff.combo.b,6.867166062,-4.431075898
CHATHAM_MA,-69.96252,41.68355,Future_2100_rcp45_mean_percdiff.combo.b,1.016456079,22.25378586
CHATHAM_MA,-69.96252,41.68355,Future_2100_rcp45_warm_percdiff.combo.b,4.525002656,120.9354937
CHATHAM_MA,-69.96252,41.68355,Future_2100_rcp85_cold_percdiff.combo.b,3.906351652,24.77112739
CHATHAM_MA,-69.96252,41.68355,Future_2100_rcp85_mean_percdiff.combo.b,8.961414634,187.304528
CHATHAM_MA,-69.96252,41.68355,Future_2100_rcp85_warm_percdiff.combo.b,3.82529449,261.806273
CHEBEAGUE ISLAND_ME,-70.10749,43.74166,Future_2055_rcp45_cold_percdiff.combo.b,65.13609,64.51196815
CHEBEAGUE ISLAND_ME,-70.10749,43.74166,Future_2055_rcp45_mean_percdiff.combo.b,38.22066,37.85555619
CHEBEAGUE ISLAND_ME,-70.10749,43.74166,Future_2055_rcp45_warm_percdiff.combo.b,-9.398948,-9.305753325
CHEBEAGUE ISLAND_ME,-70.10749,43.74166,Future_2055_rcp85_cold_percdiff.combo.b,53.74879,53.2342571
CHEBEAGUE ISLAND_ME,-70.10749,43.74166,Future_2055_rcp85_mean_percdiff.combo.b,14.41086,14.2748169
CHEBEAGUE ISLAND_ME,-70.10749,43.74166,Future_2055_rcp85_warm_percdiff.combo.b,-33.20875,-32.88657729
CHEBEAGUE ISLAND_ME,-70.10749,43.74166,Future_2100_rcp45_cold_percdiff.combo.b,60.99525,60.41118284
CHEBEAGUE ISLAND_ME,-70.10749,43.74166,Future_2100_rcp45_mean_percdiff.combo.b,22.69252,22.47672941
CHEBEAGUE ISLAND_ME,-70.10749,43.74166,Future_2100_rcp45_warm_percdiff.combo.b,-16.64541,-16.48249625
CHEBEAGUE ISLAND_ME,-70.10749,43.74166,Future_2100_rcp85_cold_percdiff.combo.b,15.44606,15.3001813
CHEBEAGUE ISLAND_ME,-70.10749,43.74166,Future_2100_rcp85_mean_percdiff.combo.b,-46.66646,-46.21545772
CHEBEAGUE ISLAND_ME,-70.10749,43.74166,Future_2100_rcp85_warm_percdiff.combo.b,-75.65232,-74.92594416
CHINCOTEAGUE_VA,-75.37881,37.93318,Future_2055_rcp45_cold_percdiff.combo.b,-2.832902939,-7.785622749
CHINCOTEAGUE_VA,-75.37881,37.93318,Future_2055_rcp45_mean_percdiff.combo.b,9.480858909,20.08578245
CHINCOTEAGUE_VA,-75.37881,37.93318,Future_2055_rcp45_warm_percdiff.combo.b,15.70724012,42.34526424
CHINCOTEAGUE_VA,-75.37881,37.93318,Future_2055_rcp85_cold_percdiff.combo.b,0.076054615,4.325556025
CHINCOTEAGUE_VA,-75.37881,37.93318,Future_2055_rcp85_mean_percdiff.combo.b,12.35595445,31.10486409
CHINCOTEAGUE_VA,-75.37881,37.93318,Future_2055_rcp85_warm_percdiff.combo.b,18.9787477,56.52202771
CHINCOTEAGUE_VA,-75.37881,37.93318,Future_2100_rcp45_cold_percdiff.combo.b,-0.360667929,1.163680031
CHINCOTEAGUE_VA,-75.37881,37.93318,Future_2100_rcp45_mean_percdiff.combo.b,11.69457302,29.53601583
CHINCOTEAGUE_VA,-75.37881,37.93318,Future_2100_rcp45_warm_percdiff.combo.b,19.4238468,56.63066243
CHINCOTEAGUE_VA,-75.37881,37.93318,Future_2100_rcp85_cold_percdiff.combo.b,10.30618242,24.75043101
CHINCOTEAGUE_VA,-75.37881,37.93318,Future_2100_rcp85_mean_percdiff.combo.b,22.09045767,64.90513391
CHINCOTEAGUE_VA,-75.37881,37.93318,Future_2100_rcp85_warm_percdiff.combo.b,36.21375058,105.4815231
COHASSET_MA,-70.80365,42.24177,Future_2055_rcp45_cold_percdiff.combo.b,18.94650731,18.94148503
COHASSET_MA,-70.80365,42.24177,Future_2055_rcp45_mean_percdiff.combo.b,-10.73507014,-10.73132497
COHASSET_MA,-70.80365,42.24177,Future_2055_rcp45_warm_percdiff.combo.b,-46.26632422,-46.25301591
COHASSET_MA,-70.80365,42.24177,Future_2055_rcp85_cold_percdiff.combo.b,3.807594664,3.805377195
COHASSET_MA,-70.80365,42.24177,Future_2055_rcp85_mean_percdiff.combo.b,-27.18450201,-27.17606203
COHASSET_MA,-70.80365,42.24177,Future_2055_rcp85_warm_percdiff.combo.b,-59.50236236,-59.48693551
COHASSET_MA,-70.80365,42.24177,Future_2100_rcp45_cold_percdiff.combo.b,8.345634936,8.343926007
COHASSET_MA,-70.80365,42.24177,Future_2100_rcp45_mean_percdiff.combo.b,-21.40927404,-21.40264645
COHASSET_MA,-70.80365,42.24177,Future_2100_rcp45_warm_percdiff.combo.b,-52.11686213,-52.10269721
COHASSET_MA,-70.80365,42.24177,Future_2100_rcp85_cold_percdiff.combo.b,-26.7381047,-26.72736448
COHASSET_MA,-70.80365,42.24177,Future_2100_rcp85_mean_percdiff.combo.b,-67.18023744,-67.16375628
COHASSET_MA,-70.80365,42.24177,Future_2100_rcp85_warm_percdiff.combo.b,-86.04919117,-86.0305878
CUNDYS HARBOR_ME,-69.8931,43.79703,Future_2055_rcp45_cold_percdiff.combo.b,1.473795099,1.991524294
CUNDYS HARBOR_ME,-69.8931,43.79703,Future_2055_rcp45_mean_percdiff.combo.b,-17.72870424,-15.88727612
CUNDYS HARBOR_ME,-69.8931,43.79703,Future_2055_rcp45_warm_percdiff.combo.b,-45.63260665,-37.70776466
CUNDYS HARBOR_ME,-69.8931,43.79703,Future_2055_rcp85_cold_percdiff.combo.b,-6.387768094,-5.826506306
CUNDYS HARBOR_ME,-69.8931,43.79703,Future_2055_rcp85_mean_percdiff.combo.b,-31.19454609,-26.80039082
CUNDYS HARBOR_ME,-69.8931,43.79703,Future_2055_rcp85_warm_percdiff.combo.b,-57.67453526,-46.84886669
CUNDYS HARBOR_ME,-69.8931,43.79703,Future_2100_rcp45_cold_percdiff.combo.b,-3.570518283,-3.131373716
CUNDYS HARBOR_ME,-69.8931,43.79703,Future_2100_rcp45_mean_percdiff.combo.b,-25.66099114,-22.3713013
CUNDYS HARBOR_ME,-69.8931,43.79703,Future_2100_rcp45_warm_percdiff.combo.b,-50.20398482,-41.25582592
CUNDYS HARBOR_ME,-69.8931,43.79703,Future_2100_rcp85_cold_percdiff.combo.b,-34.0521427,-28.31274648
CUNDYS HARBOR_ME,-69.8931,43.79703,Future_2100_rcp85_mean_percdiff.combo.b,-66.85542884,-52.60069057
CUNDYS HARBOR_ME,-69.8931,43.79703,Future_2100_rcp85_warm_percdiff.combo.b,-80.94406305,-62.64746912
CUSHING_ME,-69.26145,44.01378,Future_2055_rcp45_cold_percdiff.combo.b,-1.054961197,-1.023339579
CUSHING_ME,-69.26145,44.01378,Future_2055_rcp45_mean_percdiff.combo.b,-12.05718868,-11.00315101
CUSHING_ME,-69.26145,44.01378,Future_2055_rcp45_warm_percdiff.combo.b,-38.65797762,-37.56324255
CUSHING_ME,-69.26145,44.01378,Future_2055_rcp85_cold_percdiff.combo.b,-2.237098713,-1.573518929
CUSHING_ME,-69.26145,44.01378,Future_2055_rcp85_mean_percdiff.combo.b,-24.2087613,-23.10826318
CUSHING_ME,-69.26145,44.01378,Future_2055_rcp85_warm_percdiff.combo.b,-50.52595789,-49.45756587
CUSHING_ME,-69.26145,44.01378,Future_2100_rcp45_cold_percdiff.combo.b,0.305223858,0.559262887
CUSHING_ME,-69.26145,44.01378,Future_2100_rcp45_mean_percdiff.combo.b,-17.69222702,-16.52421271
CUSHING_ME,-69.26145,44.01378,Future_2100_rcp45_warm_percdiff.combo.b,-44.22045706,-43.23779815
CUSHING_ME,-69.26145,44.01378,Future_2100_rcp85_cold_percdiff.combo.b,-29.28426917,-28.21722494
CUSHING_ME,-69.26145,44.01378,Future_2100_rcp85_mean_percdiff.combo.b,-64.28165608,-62.97941603
CUSHING_ME,-69.26145,44.01378,Future_2100_rcp85_warm_percdiff.combo.b,-78.71112136,-77.03288439
CUTLER_ME,-67.20387,44.65758,Future_2055_rcp45_cold_percdiff.combo.b,-15.32981866,-15.38562748
CUTLER_ME,-67.20387,44.65758,Future_2055_rcp45_mean_percdiff.combo.b,-23.07625442,-22.9645276
CUTLER_ME,-67.20387,44.65758,Future_2055_rcp45_warm_percdiff.combo.b,-25.26065225,-24.80835601
CUTLER_ME,-67.20387,44.65758,Future_2055_rcp85_cold_percdiff.combo.b,-15.05670651,-15.00820045
CUTLER_ME,-67.20387,44.65758,Future_2055_rcp85_mean_percdiff.combo.b,-22.58882597,-22.11606131
CUTLER_ME,-67.20387,44.65758,Future_2055_rcp85_warm_percdiff.combo.b,-38.40007962,-38.20665429
CUTLER_ME,-67.20387,44.65758,Future_2100_rcp45_cold_percdiff.combo.b,-15.65026904,-15.74904702
CUTLER_ME,-67.20387,44.65758,Future_2100_rcp45_mean_percdiff.combo.b,-22.04529511,-21.6344458
CUTLER_ME,-67.20387,44.65758,Future_2100_rcp45_warm_percdiff.combo.b,-32.93864632,-32.64147858
CUTLER_ME,-67.20387,44.65758,Future_2100_rcp85_cold_percdiff.combo.b,-35.24679589,-35.21249421
CUTLER_ME,-67.20387,44.65758,Future_2100_rcp85_mean_percdiff.combo.b,-56.992788,-57.65913276
CUTLER_ME,-67.20387,44.65758,Future_2100_rcp85_warm_percdiff.combo.b,-72.79028571,-74.77006276
DAVISVILLE_RI,-71.474,41.61274,Future_2055_rcp45_cold_percdiff.combo.b,24.10444046,92.71811916
DAVISVILLE_RI,-71.474,41.61274,Future_2055_rcp45_mean_percdiff.combo.b,3.210907821,-10.33156063
DAVISVILLE_RI,-71.474,41.61274,Future_2055_rcp45_warm_percdiff.combo.b,-35.97810249,-63.68483025
DAVISVILLE_RI,-71.474,41.61274,Future_2055_rcp85_cold_percdiff.combo.b,13.55122122,68.25821502
DAVISVILLE_RI,-71.474,41.61274,Future_2055_rcp85_mean_percdiff.combo.b,-11.00609148,-30.91332631
DAVISVILLE_RI,-71.474,41.61274,Future_2055_rcp85_warm_percdiff.combo.b,-53.74450274,-73.89212369
DAVISVILLE_RI,-71.474,41.61274,Future_2100_rcp45_cold_percdiff.combo.b,16.75153762,67.62167648
DAVISVILLE_RI,-71.474,41.61274,Future_2100_rcp45_mean_percdiff.combo.b,-9.994769177,-29.08899647
DAVISVILLE_RI,-71.474,41.61274,Future_2100_rcp45_warm_percdiff.combo.b,-48.31705263,-71.01771211
DAVISVILLE_RI,-71.474,41.61274,Future_2100_rcp85_cold_percdiff.combo.b,0.518280082,-14.41517829
DAVISVILLE_RI,-71.474,41.61274,Future_2100_rcp85_mean_percdiff.combo.b,-57.09953595,-75.62787402
DAVISVILLE_RI,-71.474,41.61274,Future_2100_rcp85_warm_percdiff.combo.b,-89.86665633,-89.488227
DENNIS_MA,-70.19394,41.73531,Future_2055_rcp45_cold_percdiff.combo.b,15.08870821,31.62208005
DENNIS_MA,-70.19394,41.73531,Future_2055_rcp45_mean_percdiff.combo.b,-7.767344409,-17.18050027
DENNIS_MA,-70.19394,41.73531,Future_2055_rcp45_warm_percdiff.combo.b,-9.383811506,-13.49597741
DENNIS_MA,-70.19394,41.73531,Future_2055_rcp85_cold_percdiff.combo.b,2.366645815,3.728594328
DENNIS_MA,-70.19394,41.73531,Future_2055_rcp85_mean_percdiff.combo.b,-10.02314732,-19.71082951
DENNIS_MA,-70.19394,41.73531,Future_2055_rcp85_warm_percdiff.combo.b,-8.587561785,-8.682680306
DENNIS_MA,-70.19394,41.73531,Future_2100_rcp45_cold_percdiff.combo.b,6.249721157,11.80576862
DENNIS_MA,-70.19394,41.73531,Future_2100_rcp45_mean_percdiff.combo.b,-9.57622536,-19.51501365
DENNIS_MA,-70.19394,41.73531,Future_2100_rcp45_warm_percdiff.combo.b,-9.351857865,-11.89320937
DENNIS_MA,-70.19394,41.73531,Future_2100_rcp85_cold_percdiff.combo.b,-5.789542427,-10.74130048
DENNIS_MA,-70.19394,41.73531,Future_2100_rcp85_mean_percdiff.combo.b,-6.784691455,-0.853391694
DENNIS_MA,-70.19394,41.73531,Future_2100_rcp85_warm_percdiff.combo.b,-12.73728536,-5.29753786
DISTRICT_1_GRAFTON_SEAFORD_YORKTOWN_VA,-76.433,37.1982,Future_2055_rcp45_cold_percdiff.combo.b,12.48486581,12.39813406
DISTRICT_1_GRAFTON_SEAFORD_YORKTOWN_VA,-76.433,37.1982,Future_2055_rcp45_mean_percdiff.combo.b,-8.776224264,-8.708651316
DISTRICT_1_GRAFTON_SEAFORD_YORKTOWN_VA,-76.433,37.1982,Future_2055_rcp45_warm_percdiff.combo.b,-43.36098905,-43.08523884
DISTRICT_1_GRAFTON_SEAFORD_YORKTOWN_VA,-76.433,37.1982,Future_2055_rcp85_cold_percdiff.combo.b,-6.241774692,-6.230986922
DISTRICT_1_GRAFTON_SEAFORD_YORKTOWN_VA,-76.433,37.1982,Future_2055_rcp85_mean_percdiff.combo.b,-25.21395969,-25.05657031
DISTRICT_1_GRAFTON_SEAFORD_YORKTOWN_VA,-76.433,37.1982,Future_2055_rcp85_warm_percdiff.combo.b,-61.44400175,-61.06308829
DISTRICT_1_GRAFTON_SEAFORD_YORKTOWN_VA,-76.433,37.1982,Future_2100_rcp45_cold_percdiff.combo.b,0.151150617,0.129475395
DISTRICT_1_GRAFTON_SEAFORD_YORKTOWN_VA,-76.433,37.1982,Future_2100_rcp45_mean_percdiff.combo.b,-24.15698989,-24.00545441
DISTRICT_1_GRAFTON_SEAFORD_YORKTOWN_VA,-76.433,37.1982,Future_2100_rcp45_warm_percdiff.combo.b,-58.32550309,-57.96450237
DISTRICT_1_GRAFTON_SEAFORD_YORKTOWN_VA,-76.433,37.1982,Future_2100_rcp85_cold_percdiff.combo.b,-14.17081884,-14.08740356
DISTRICT_1_GRAFTON_SEAFORD_YORKTOWN_VA,-76.433,37.1982,Future_2100_rcp85_mean_percdiff.combo.b,-65.43765892,-65.03655233
DISTRICT_1_GRAFTON_SEAFORD_YORKTOWN_VA,-76.433,37.1982,Future_2100_rcp85_warm_percdiff.combo.b,-94.83379988,-94.29115387
DUXBURY_MA,-70.6958,42.02964,Future_2055_rcp45_cold_percdiff.combo.b,0.180130243,1.155181838
DUXBURY_MA,-70.6958,42.02964,Future_2055_rcp45_mean_percdiff.combo.b,-0.028047536,-0.309832948
DUXBURY_MA,-70.6958,42.02964,Future_2055_rcp45_warm_percdiff.combo.b,-0.068775014,-1.086695328
DUXBURY_MA,-70.6958,42.02964,Future_2055_rcp85_cold_percdiff.combo.b,0.008574731,-0.004095376
DUXBURY_MA,-70.6958,42.02964,Future_2055_rcp85_mean_percdiff.combo.b,-0.046870485,-0.511569668
DUXBURY_MA,-70.6958,42.02964,Future_2055_rcp85_warm_percdiff.combo.b,-0.115247947,-1.548660177
DUXBURY_MA,-70.6958,42.02964,Future_2100_rcp45_cold_percdiff.combo.b,0.094067379,0.479599396
DUXBURY_MA,-70.6958,42.02964,Future_2100_rcp45_mean_percdiff.combo.b,-0.05047832,-0.478226447
DUXBURY_MA,-70.6958,42.02964,Future_2100_rcp45_warm_percdiff.combo.b,-0.079280709,-1.267675898
DUXBURY_MA,-70.6958,42.02964,Future_2100_rcp85_cold_percdiff.combo.b,-0.008592051,-0.529022807
DUXBURY_MA,-70.6958,42.02964,Future_2100_rcp85_mean_percdiff.combo.b,-0.36033886,-2.565609976
DUXBURY_MA,-70.6958,42.02964,Future_2100_rcp85_warm_percdiff.combo.b,-1.285270461,-7.440770018
EAST HAMPTON_NY,-72.19609,40.95154,Future_2055_rcp45_cold_percdiff.combo.b,15.84115845,8.199436936
EAST HAMPTON_NY,-72.19609,40.95154,Future_2055_rcp45_mean_percdiff.combo.b,27.42399242,53.09825868
EAST HAMPTON_NY,-72.19609,40.95154,Future_2055_rcp45_warm_percdiff.combo.b,53.64009124,106.9114654
EAST HAMPTON_NY,-72.19609,40.95154,Future_2055_rcp85_cold_percdiff.combo.b,4.526726952,17.76367779
EAST HAMPTON_NY,-72.19609,40.95154,Future_2055_rcp85_mean_percdiff.combo.b,38.1810464,76.39707165
EAST HAMPTON_NY,-72.19609,40.95154,Future_2055_rcp85_warm_percdiff.combo.b,59.65810083,120.5174246
EAST HAMPTON_NY,-72.19609,40.95154,Future_2100_rcp45_cold_percdiff.combo.b,4.248153609,8.280844711
EAST HAMPTON_NY,-72.19609,40.95154,Future_2100_rcp45_mean_percdiff.combo.b,36.34819034,75.05189561
EAST HAMPTON_NY,-72.19609,40.95154,Future_2100_rcp45_warm_percdiff.combo.b,58.15591282,118.8975866
EAST HAMPTON_NY,-72.19609,40.95154,Future_2100_rcp85_cold_percdiff.combo.b,34.04485331,58.43942016
EAST HAMPTON_NY,-72.19609,40.95154,Future_2100_rcp85_mean_percdiff.combo.b,60.2070633,124.8403072
EAST HAMPTON_NY,-72.19609,40.95154,Future_2100_rcp85_warm_percdiff.combo.b,51.88274715,116.667671
EASTHAM_MA,-69.98893,41.84157,Future_2055_rcp45_cold_percdiff.combo.b,4.692605797,7.051658105
EASTHAM_MA,-69.98893,41.84157,Future_2055_rcp45_mean_percdiff.combo.b,-2.655880304,-1.618530219
EASTHAM_MA,-69.98893,41.84157,Future_2055_rcp45_warm_percdiff.combo.b,-10.45310953,-8.895253783
EASTHAM_MA,-69.98893,41.84157,Future_2055_rcp85_cold_percdiff.combo.b,-0.478462016,-0.969251923
EASTHAM_MA,-69.98893,41.84157,Future_2055_rcp85_mean_percdiff.combo.b,-5.697469262,-3.536696673
EASTHAM_MA,-69.98893,41.84157,Future_2055_rcp85_warm_percdiff.combo.b,-13.76166444,-13.34485591
EASTHAM_MA,-69.98893,41.84157,Future_2100_rcp45_cold_percdiff.combo.b,2.541312571,4.355296074
EASTHAM_MA,-69.98893,41.84157,Future_2100_rcp45_mean_percdiff.combo.b,-4.364833053,-2.340540058
EASTHAM_MA,-69.98893,41.84157,Future_2100_rcp45_warm_percdiff.combo.b,-12.0735792,-11.19526036
EASTHAM_MA,-69.98893,41.84157,Future_2100_rcp85_cold_percdiff.combo.b,-3.584760619,1.588467168
EASTHAM_MA,-69.98893,41.84157,Future_2100_rcp85_mean_percdiff.combo.b,-15.2357173,-15.50831129
EASTHAM_MA,-69.98893,41.84157,Future_2100_rcp85_warm_percdiff.combo.b,-21.74724674,-26.63660319
EASTPORT_ME,-66.98998,44.90619,Future_2055_rcp45_cold_percdiff.combo.b,-7.20047758,-4.073028
EASTPORT_ME,-66.98998,44.90619,Future_2055_rcp45_mean_percdiff.combo.b,-12.44102143,-6.094198495
EASTPORT_ME,-66.98998,44.90619,Future_2055_rcp45_warm_percdiff.combo.b,-17.66162913,-10.84993175
EASTPORT_ME,-66.98998,44.90619,Future_2055_rcp85_cold_percdiff.combo.b,-8.46410241,-4.06482467
EASTPORT_ME,-66.98998,44.90619,Future_2055_rcp85_mean_percdiff.combo.b,-12.92546017,-7.322875177
EASTPORT_ME,-66.98998,44.90619,Future_2055_rcp85_warm_percdiff.combo.b,-29.44649642,-19.04912564
EASTPORT_ME,-66.98998,44.90619,Future_2100_rcp45_cold_percdiff.combo.b,-5.676155234,-2.610061273
EASTPORT_ME,-66.98998,44.90619,Future_2100_rcp45_mean_percdiff.combo.b,-12.16200698,-6.530106189
EASTPORT_ME,-66.98998,44.90619,Future_2100_rcp45_warm_percdiff.combo.b,-25.2391271,-16.19379105
EASTPORT_ME,-66.98998,44.90619,Future_2100_rcp85_cold_percdiff.combo.b,-22.17630104,-14.38368745
EASTPORT_ME,-66.98998,44.90619,Future_2100_rcp85_mean_percdiff.combo.b,-45.23352009,-30.27341298
EASTPORT_ME,-66.98998,44.90619,Future_2100_rcp85_warm_percdiff.combo.b,-63.19038017,-40.21193723
EDGARTOWN_MA,-70.51336,41.38901,Future_2055_rcp45_cold_percdiff.combo.b,-0.322035017,-1.947734938
EDGARTOWN_MA,-70.51336,41.38901,Future_2055_rcp45_mean_percdiff.combo.b,0.671975866,6.198344543
EDGARTOWN_MA,-70.51336,41.38901,Future_2055_rcp45_warm_percdiff.combo.b,1.555164877,8.885868271
EDGARTOWN_MA,-70.51336,41.38901,Future_2055_rcp85_cold_percdiff.combo.b,-0.2080896,-0.240191368
EDGARTOWN_MA,-70.51336,41.38901,Future_2055_rcp85_mean_percdiff.combo.b,0.995468384,8.220891594
EDGARTOWN_MA,-70.51336,41.38901,Future_2055_rcp85_warm_percdiff.combo.b,1.720269171,8.261999909
EDGARTOWN_MA,-70.51336,41.38901,Future_2100_rcp45_cold_percdiff.combo.b,-0.161413813,-0.405673161
EDGARTOWN_MA,-70.51336,41.38901,Future_2100_rcp45_mean_percdiff.combo.b,0.903446801,7.794297111
EDGARTOWN_MA,-70.51336,41.38901,Future_2100_rcp45_warm_percdiff.combo.b,1.542162964,8.146313917
EDGARTOWN_MA,-70.51336,41.38901,Future_2100_rcp85_cold_percdiff.combo.b,1.243436369,8.997981989
EDGARTOWN_MA,-70.51336,41.38901,Future_2100_rcp85_mean_percdiff.combo.b,1.831782453,8.198487056
EDGARTOWN_MA,-70.51336,41.38901,Future_2100_rcp85_warm_percdiff.combo.b,1.738444463,8.167291375
ENGELHARD_NC,-75.99613,35.50967,Future_2055_rcp45_cold_percdiff.combo.b,-11.87539227,-25.72190832
ENGELHARD_NC,-75.99613,35.50967,Future_2055_rcp45_mean_percdiff.combo.b,-6.886866975,-14.33969333
ENGELHARD_NC,-75.99613,35.50967,Future_2055_rcp45_warm_percdiff.combo.b,-3.342824734,-4.601748102
ENGELHARD_NC,-75.99613,35.50967,Future_2055_rcp85_cold_percdiff.combo.b,-9.637189352,-19.55993916
ENGELHARD_NC,-75.99613,35.50967,Future_2055_rcp85_mean_percdiff.combo.b,-4.423381495,-8.151612703
ENGELHARD_NC,-75.99613,35.50967,Future_2055_rcp85_warm_percdiff.combo.b,0.512048996,4.701532927
ENGELHARD_NC,-75.99613,35.50967,Future_2100_rcp45_cold_percdiff.combo.b,-10.44215975,-21.54952743
ENGELHARD_NC,-75.99613,35.50967,Future_2100_rcp45_mean_percdiff.combo.b,-4.677462371,-8.80850764
ENGELHARD_NC,-75.99613,35.50967,Future_2100_rcp45_warm_percdiff.combo.b,0.649698132,4.769518261
ENGELHARD_NC,-75.99613,35.50967,Future_2100_rcp85_cold_percdiff.combo.b,-4.661164888,-9.786811317
ENGELHARD_NC,-75.99613,35.50967,Future_2100_rcp85_mean_percdiff.combo.b,3.323610619,10.46459947
ENGELHARD_NC,-75.99613,35.50967,Future_2100_rcp85_warm_percdiff.combo.b,18.2251978,44.35045016
FAIRHAVEN_MA,-70.90365,41.6376,Future_2055_rcp45_cold_percdiff.combo.b,3.345716402,6.74228024
